Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
BOMDYEING,EQ,20-Mar-2019,146.55,145.8,146.4,140.05,142.6,142.6,143.03,1548050,221414562.55,12923,     465322,         30.06
BOMDYEING,EQ,22-Mar-2019,142.6,143.05,147.45,141.4,142.3,142.85,144.31,1855123,267721251.3,16934,     502827,         27.10
BOMDYEING,EQ,25-Mar-2019,142.85,141.0,141.4,134.0,135.8,136.15,136.76,1819091,248780919.75,14236,     712090,         39.15
BOMDYEING,EQ,26-Mar-2019,136.15,136.45,139.65,134.55,135.35,136.1,136.79,1388796,189978288.35,11412,     367480,         26.46
BOMDYEING,EQ,27-Mar-2019,136.1,136.1,139.85,134.5,136.4,136.0,136.91,2171575,297315342.8,15961,     598467,         27.56
BOMDYEING,EQ,28-Mar-2019,136.0,136.75,141.7,136.5,137.85,138.2,139.21,1989665,276982098.4,14500,     527217,         26.50
BOMDYEING,EQ,29-Mar-2019,138.2,138.45,139.35,134.05,135.0,134.95,136.88,1421884,194631463.6,10191,     431400,         30.34
BOMDYEING,EQ,01-Apr-2019,134.95,136.5,139.5,135.25,136.65,136.75,137.22,1414736,194127170.7,9460,     516667,         36.52
BOMDYEING,EQ,02-Apr-2019,136.75,137.45,141.0,134.45,138.5,139.0,138.0,2076033,286489373.6,14782,     472165,         22.74
BOMDYEING,EQ,03-Apr-2019,139.0,139.2,140.95,136.1,136.95,136.95,138.59,1705682,236388494.15,11587,     468597,         27.47
BOMDYEING,EQ,04-Apr-2019,136.95,138.45,146.65,138.0,142.5,143.05,143.21,7135539,1021911091.75,49215,    1495726,         20.96
BOMDYEING,EQ,05-Apr-2019,143.05,143.75,144.5,138.65,140.8,140.65,141.62,1727750,244678623.0,13481,     547636,         31.70
BOMDYEING,EQ,08-Apr-2019,140.65,141.05,142.65,135.25,137.25,137.3,139.15,1460977,203300363.4,11234,     507183,         34.72
BOMDYEING,EQ,09-Apr-2019,137.3,137.2,137.2,133.6,136.0,136.1,135.38,1056766,143067157.45,9555,     269502,         25.50
BOMDYEING,EQ,10-Apr-2019,136.1,135.5,139.9,135.0,136.3,136.4,137.27,1448738,198862505.1,10913,     288660,         19.92
BOMDYEING,EQ,11-Apr-2019,136.4,136.4,137.1,134.3,134.85,135.25,135.44,853208,115562538.65,7775,     274735,         32.20
BOMDYEING,EQ,12-Apr-2019,135.25,135.1,139.8,133.6,136.55,136.95,136.7,1947504,266227380.35,13717,     423171,         21.73
BOMDYEING,EQ,15-Apr-2019,136.95,137.45,139.25,135.55,136.95,136.75,137.21,1417797,194538034.15,11800,     304195,         21.46
BOMDYEING,EQ,16-Apr-2019,136.75,137.8,137.8,134.1,135.0,135.25,135.8,1396219,189608046.65,13043,     427001,         30.58
BOMDYEING,EQ,18-Apr-2019,135.25,135.2,135.8,124.0,131.2,130.05,129.39,1699460,219887193.65,15667,     601481,         35.39
BOMDYEING,EQ,22-Apr-2019,130.05,129.9,129.9,123.25,124.0,124.1,125.79,978494,123084781.95,8145,     504014,         51.51
BOMDYEING,EQ,23-Apr-2019,124.1,124.4,127.2,122.55,122.85,122.95,124.78,952196,118814310.95,8049,     313311,         32.90
BOMDYEING,EQ,24-Apr-2019,122.95,123.2,126.4,123.2,125.3,125.65,124.88,788399,98454091.5,6209,     287911,         36.52
BOMDYEING,EQ,25-Apr-2019,125.65,125.85,129.4,124.65,127.6,126.9,126.9,1381813,175347476.35,11480,     349001,         25.26
BOMDYEING,EQ,26-Apr-2019,126.9,127.9,128.2,123.55,124.55,124.85,125.34,672448,84287844.9,5765,     234950,         34.94
BOMDYEING,EQ,30-Apr-2019,124.85,124.0,124.0,102.85,111.8,112.55,111.4,5221385,581665479.65,43372,     985673,         18.88
BOMDYEING,EQ,02-May-2019,112.55,112.85,123.35,112.5,119.0,120.3,119.67,3020448,361468122.45,28336,     775299,         25.67
