"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"MUTHOOTFIN","NB","24-May-2017","       1755.00","       1755.00","       1755.00","       1755.00","       1755.00","       1755.00","       1755.00","         18","               31590.00","          2","         18","        100.00"
"MUTHOOTFIN","EQ","25-May-2017","        386.05","        389.80","        393.40","        386.85","        389.50","        389.40","        390.29","     580979","           226749448.15","      15465","     361210","         62.17"
"MUTHOOTFIN","N9","25-May-2017","       1004.80","       1004.00","       1004.00","       1004.00","       1004.00","       1004.00","       1004.00","         83","               83332.00","          1","         83","        100.00"
"MUTHOOTFIN","NC","25-May-2017","       1910.10","       1910.00","       1910.00","       1910.00","       1910.00","       1910.00","       1910.00","         50","               95500.00","          1","         50","        100.00"
"MUTHOOTFIN","NF","25-May-2017","        890.03","        990.05","        990.05","        990.05","        990.05","        990.05","        990.05","         10","                9900.50","          1","         10","        100.00"
"MUTHOOTFIN","EQ","26-May-2017","        389.40","        393.95","        403.40","        389.45","        399.00","        398.90","        398.08","     891020","           354698808.25","      18982","     407907","         45.78"
"MUTHOOTFIN","N9","26-May-2017","       1004.00","       1001.01","       1001.01","       1001.01","       1001.01","       1001.01","       1001.01","         10","               10010.10","          1","         10","        100.00"
"MUTHOOTFIN","NB","26-May-2017","       1755.00","       1715.10","       1752.00","       1715.05","       1752.00","       1752.00","       1725.63","         42","               72476.50","          5","         32","         76.19"
"MUTHOOTFIN","NC","26-May-2017","       1910.00","       1906.00","       1910.00","       1906.00","       1910.00","       1910.00","       1906.05","         81","              154390.00","          2","         81","        100.00"
"MUTHOOTFIN","EQ","29-May-2017","        398.90","        397.00","        398.75","        386.65","        391.00","        391.00","        391.49","     365945","           143263174.15","       8549","     161197","         44.05"
"MUTHOOTFIN","NB","29-May-2017","       1752.00","       1745.00","       1745.00","       1745.00","       1745.00","       1745.00","       1745.00","         10","               17450.00","          1","         10","        100.00"
"MUTHOOTFIN","NF","29-May-2017","        990.05","        990.00","        990.00","        990.00","        990.00","        990.00","        990.00","         10","                9900.00","          1","         10","        100.00"
"MUTHOOTFIN","EQ","30-May-2017","        391.00","        392.50","        396.30","        382.50","        395.00","        395.05","        393.63","     248705","            97896800.80","       7024","     117282","         47.16"
"MUTHOOTFIN","NB","30-May-2017","       1745.00","       1745.00","       1745.00","       1745.00","       1745.00","       1745.00","       1745.00","         20","               34900.00","          1","         20","        100.00"
"MUTHOOTFIN","EQ","31-May-2017","        395.05","        395.10","        415.50","        394.45","        412.70","        412.65","        410.66","    1302071","           534714160.35","      18580","     390110","         29.96"
"MUTHOOTFIN","NB","31-May-2017","       1745.00","       1746.00","       1746.00","       1745.00","       1745.00","       1745.00","       1745.18","         17","               29668.00","          2","         17","        100.00"
"MUTHOOTFIN","NC","31-May-2017","       1910.00","       1905.11","       1905.11","       1905.11","       1905.11","       1905.11","       1905.11","         25","               47627.75","          1","         25","        100.00"
"MUTHOOTFIN","EQ","01-Jun-2017","        412.65","        412.60","        417.95","        403.35","        409.75","        409.95","        410.18","     987025","           404858166.75","      21362","     545941","         55.31"
"MUTHOOTFIN","NB","01-Jun-2017","       1745.00","       1745.00","       1745.00","       1745.00","       1745.00","       1745.00","       1745.00","         13","               22685.00","          2","         13","        100.00"
"MUTHOOTFIN","NC","01-Jun-2017","       1905.11","       1907.00","       1913.00","       1907.00","       1913.00","       1913.00","       1912.23","         39","               74577.00","          5","         39","        100.00"
"MUTHOOTFIN","EQ","02-Jun-2017","        409.95","        414.70","        432.00","        408.70","        427.70","        428.20","        420.37","    1522773","           640123295.80","      24316","     657014","         43.15"
"MUTHOOTFIN","NC","02-Jun-2017","       1913.00","       1914.50","       1920.00","       1914.50","       1920.00","       1920.00","       1915.88","         20","               38317.50","          2","         20","        100.00"
"MUTHOOTFIN","NF","02-Jun-2017","        990.00","        925.03","       1174.98","        925.03","       1000.00","       1000.00","        959.70","        161","              154512.35","         13","        125","         77.64"
"MUTHOOTFIN","EQ","05-Jun-2017","        428.20","        428.00","        439.75","        426.10","        434.00","        433.60","        433.67","    1130544","           490279764.50","      21349","     368350","         32.58"
"MUTHOOTFIN","NA","05-Jun-2017","       1099.70","        931.21","       1100.00","        931.21","       1100.00","       1100.00","       1015.61","         20","               20312.10","          2","         10","         50.00"
"MUTHOOTFIN","NB","05-Jun-2017","       1745.00","       1745.00","       1745.00","       1745.00","       1745.00","       1745.00","       1745.00","         33","               57585.00","          1","         33","        100.00"
"MUTHOOTFIN","EQ","06-Jun-2017","        433.60","        433.65","        438.60","        422.40","        425.25","        424.85","        432.24","     514532","           222402736.70","       9382","     201063","         39.08"
"MUTHOOTFIN","NA","06-Jun-2017","       1100.00","       1020.00","       1020.00","       1020.00","       1020.00","       1020.00","       1020.00","         22","               22440.00","          1","         22","        100.00"
"MUTHOOTFIN","NC","06-Jun-2017","       1920.00","       1919.00","       1922.55","       1919.00","       1922.55","       1922.55","       1919.20","        215","              412627.85","          3","        215","        100.00"
"MUTHOOTFIN","EQ","07-Jun-2017","        424.85","        425.30","        441.60","        422.80","        440.00","        439.20","        435.58","     629866","           274354657.45","      11382","     170446","         27.06"
"MUTHOOTFIN","NB","07-Jun-2017","       1745.00","       1745.00","       1745.00","       1745.00","       1745.00","       1745.00","       1745.00","         42","               73290.00","          3","         42","        100.00"
"MUTHOOTFIN","NC","07-Jun-2017","       1922.55","       1922.50","       1922.95","       1922.50","       1922.95","       1922.68","       1922.58","         60","              115354.50","          3","         60","        100.00"
"MUTHOOTFIN","EQ","08-Jun-2017","        439.20","        444.00","        447.45","        433.60","        437.00","        435.55","        441.02","     853515","           376421420.35","      13915","     303913","         35.61"
"MUTHOOTFIN","N9","08-Jun-2017","       1001.01","       1039.90","       1053.00","       1004.20","       1004.20","       1004.20","       1026.78","         90","               92410.10","          7","         55","         61.11"
"MUTHOOTFIN","NC","08-Jun-2017","       1922.68","       1926.00","       1926.00","       1926.00","       1926.00","       1926.00","       1926.00","         52","              100152.00","          1","         52","        100.00"
"MUTHOOTFIN","EQ","09-Jun-2017","        435.55","        438.65","        453.30","        422.80","        447.00","        446.70","        447.81","    1619995","           725442350.40","      29743","     604389","         37.31"
"MUTHOOTFIN","NC","09-Jun-2017","       1926.00","       1933.80","       1933.80","       1922.50","       1922.50","       1922.77","       1922.85","        157","              301886.80","          6","        155","         98.73"
"MUTHOOTFIN","NG","09-Jun-2017","       1000.00","       1001.00","       1001.00","       1001.00","       1001.00","       1001.00","       1001.00","        200","              200200.00","          3","        200","        100.00"
"MUTHOOTFIN","EQ","12-Jun-2017","        446.70","        455.00","        455.00","        445.40","        450.80","        449.45","        449.93","    1531400","           689021268.35","      22377","     733110","         47.87"
"MUTHOOTFIN","N9","12-Jun-2017","       1004.20","       1005.10","       1005.10","       1005.00","       1005.00","       1005.00","       1005.03","        400","              402010.40","          4","        400","        100.00"
"MUTHOOTFIN","EQ","13-Jun-2017","        449.45","        450.75","        465.90","        449.30","        465.10","        464.70","        460.07","    1525493","           701839219.60","      20158","     653830","         42.86"
"MUTHOOTFIN","NB","13-Jun-2017","       1745.00","       1745.01","       1745.01","       1745.00","       1745.00","       1745.00","       1745.00","        100","              174500.25","          4","        100","        100.00"
"MUTHOOTFIN","NC","13-Jun-2017","       1922.77","       1927.00","       1927.00","       1927.00","       1927.00","       1927.00","       1927.00","        100","              192700.00","          1","        100","        100.00"
"MUTHOOTFIN","NG","13-Jun-2017","       1001.00","       1002.50","       1002.50","       1002.50","       1002.50","       1002.50","       1002.50","          5","                5012.50","          1","          5","        100.00"
"MUTHOOTFIN","EQ","14-Jun-2017","        464.70","        465.90","        479.40","        460.35","        475.35","        476.90","        470.28","    1277514","           600782957.50","      16942","     495848","         38.81"
"MUTHOOTFIN","NA","14-Jun-2017","       1020.00","       1025.00","       1025.00","       1025.00","       1025.00","       1025.00","       1025.00","          5","                5125.00","          1","          5","        100.00"
"MUTHOOTFIN","NB","14-Jun-2017","       1745.00","       1745.01","       1745.01","       1745.01","       1745.01","       1745.01","       1745.01","         10","               17450.10","          1","         10","        100.00"
